YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2016,5,38.6356,-100.3196,38.6361,-100.3191,0,0,0,0,0,0.0,0.0,101.9837531977418,True
2016,3,31.1384,-89.4195,31.1423,-89.3955,1,0,0,0,0,70000.0,0.0,116.75598206647224,True
2016,3,41.4102,-85.3924,41.413,-85.3833,1,0,0,0,0,0.0,0.0,26.296202465667832,True
2016,5,37.5031,-100.1355,37.6862,-100.2077,3,0,0,1,0,0.0,0.0,32.19600536446582,True
2016,5,37.5342,-100.0931,37.5435,-100.0907,0,0,0,0,0,0.0,0.0,27.47097423365222,True
2016,5,38.3054,-100.3457,38.3114,-100.3332,0,0,0,0,0,0.0,0.0,68.96301325176361,True
2016,5,38.4185,-100.2717,38.397,-100.2582,0,0,0,0,0,0.0,0.0,77.78327912632415,True
2016,4,37.1345,-93.3621,37.1348,-93.358,0,0,0,0,0,100000.0,0.0,11.70420392374018,True
2016,4,33.3868,-93.2945,33.3888,-93.2885,1,0,0,0,0,0.0,0.0,115.91342338823975,True
2016,4,30.5879,-102.7235,30.5547,-102.6205,0,0,0,0,0,0.0,0.0,159.05418519584006,True
2016,3,40.7135,-89.9146,40.7594,-89.7838,2,0,0,0,0,1000000.0,0.0,79.4411362806825,True
2016,5,38.2902,-101.1258,38.2952,-101.0972,0,0,0,0,0,0.0,0.0,117.19125199647738,True
2016,5,38.2837,-101.0218,38.2985,-100.9402,1,0,0,0,0,0.0,0.0,109.02641699384611,True
2016,5,38.6042,-99.8561,38.6162,-99.8525,0,0,0,0,0,0.0,0.0,94.2950950105104,True
2016,3,32.028,-89.5409,32.0368,-89.5228,0,0,0,0,0,20000.0,0.0,50.28496619454372,True
2016,3,33.4497,-91.4455,33.4702,-91.4411,1,0,0,0,0,150000.0,0.0,171.52227989463324,True
2016,3,40.7463,-86.9763,40.7691,-86.925,0,0,0,0,0,0.0,0.0,126.84082430402516,True
2016,4,32.4991,-95.4076,32.5105,-95.4008,2,0,0,0,0,500000.0,0.0,147.03211958880752,True
2016,3,33.7469,-90.7459,33.7513,-90.7387,0,0,0,0,0,40000.0,0.0,177.89368520049607,True
2016,3,34.567,-93.438,34.5913,-93.4339,1,0,0,0,0,200000.0,0.0,111.6050480607356,True
2016,3,34.8529,-94.2451,34.9041,-94.1877,1,0,0,0,0,150000.0,0.0,49.796187099705676,True
2016,3,34.9355,-92.6487,34.9389,-92.6418,0,0,0,0,0,5000.0,0.0,36.95890943392169,True
2016,3,34.9445,-92.6206,34.9389,-92.6418,0,0,0,0,0,5000.0,0.0,34.851668920249715,True
2016,3,40.8085,-85.8807,40.813,-85.8678,1,0,0,0,0,0.0,0.0,63.01533281058701,True
2016,4,39.8628,-97.6327,39.9404,-97.425,1,0,0,2,0,0.0,0.0,85.63033332311873,True
2016,4,39.82,-94.13,39.88,-94.11,0,0,0,0,0,0.0,0.0,112.87442149081228,True
2016,4,35.71,-97.33,35.725,-97.31,0,0,0,0,0,4000.0,0.0,42.180818668453306,True
2016,4,35.725,-97.31,35.744,-97.28,0,0,0,0,0,0.0,0.0,43.680451873472606,True
2016,5,38.5046,-100.3449,38.5151,-100.324,0,0,0,0,0,0.0,0.0,89.00253007005782,True
2016,5,38.5388,-100.4444,38.5641,-100.4573,0,0,0,0,0,0.0,0.0,95.9804867733737,True
2016,3,34.145,-91.7451,34.1521,-91.7405,0,0,0,0,0,8000.0,0.0,90.29871331684829,True
2016,3,34.2329,-91.4714,34.245,-91.4543,0,0,0,0,0,0.0,0.0,98.72469171482807,True
2016,5,38.237,-100.1663,38.2619,-100.1344,0,0,0,0,0,0.0,0.0,55.701879735123065,True
2016,4,31.2614,-94.1245,31.2795,-94.0758,1,0,0,0,0,100000.0,0.0,109.8779119440643,True
2016,3,34.4136,-91.2137,34.4293,-91.204,0,0,0,0,0,8000.0,0.0,106.8154754658789,True
2016,3,33.5505,-91.3498,33.5702,-91.3113,1,0,0,0,0,5000.0,0.0,165.77573308142053,True
2016,4,31.17,-82.91,31.19,-82.78,1,0,0,0,0,0.0,0.0,32.31101999612451,True
2016,5,38.6301,-100.5489,38.6309,-100.5473,0,0,0,0,0,0.0,0.0,109.14162296961604,True
2016,2,31.2724,-86.8483,31.2932,-86.8204,2,0,0,0,0,750000.0,0.0,118.32291038705893,True
2016,4,33.2781,-100.7754,33.2796,-100.7745,0,0,0,0,0,0.0,0.0,105.03585524023883,True
2016,4,34.3475,-100.8193,34.3475,-100.8193,0,0,0,0,0,0.0,0.0,119.81117395447407,True
2016,3,33.5182,-91.4503,33.5345,-91.3907,1,0,0,1,0,110000.0,0.0,164.49424404454973,True
2016,3,34.6178,-90.8282,34.6337,-90.7644,0,0,0,0,0,35000.0,0.0,118.74864976764282,True
2016,9,40.0449,-87.7278,40.0455,-87.726,0,0,0,0,0,0.0,10000.0,129.09450497254377,True
2016,3,35.6916,-94.5042,35.7109,-94.4851,1,0,0,0,0,0.0,0.0,46.43382995975114,True
2016,3,35.7109,-94.4851,35.7585,-94.4635,2,0,0,2,0,75000.0,0.0,48.068464963892666,True
2016,3,35.7585,-94.4635,35.8293,-94.4104,2,0,0,2,0,300000.0,0.0,52.8554186316164,True
2016,3,33.42,-88.37,33.4601,-88.2836,1,0,0,0,0,225000.0,0.0,53.16431532548193,True
2016,4,33.66,-100.54,33.6612,-100.539,0,0,0,0,0,0.0,0.0,117.93130021569365,True
