EPISODE_ID,EVENT_ID,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,DATA_SOURCE,YEARMONTH
109510.0,658097,18.0,2016,August,Tornado,0,0,0,0,18.0,,NWS Storm Survey,,EF1,1.83,500.0,,,,,1.66,W,CLAYTON,1.64,NNW,39.6811,-86.5611,39.7023,-86.5404,CSV,2016-08-01
109510.0,658553,18.0,2016,August,Tornado,0,0,0,0,3.5,2.0,NWS Storm Survey,,EF0,0.51,40.0,,,,,1.75,WSW,CAIRO,1.34,WSW,40.5179,-86.9492,40.5244,-86.9445,CSV,2016-08-01
104322.0,626922,19.0,2016,March,Tornado,0,0,0,0,,,NWS Storm Survey,,EF0,0.03,50.0,,,,,1.99,WSW,MC CAUSLAND,1.96,WSW,41.7593,-90.4359,41.7592,-90.4351,CSV,2016-03-01
103902.0,621851,51.0,2016,February,Tornado,0,0,0,0,377.0,0.0,NWS Storm Survey,,EF1,3.26,150.0,,,,,1.09,W,MORATTICO,2.17,WNW,37.7781,-76.6499,37.8111,-76.6072,CSV,2016-02-01
104322.0,625076,19.0,2016,March,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,3.38,300.0,,,,,4.28,SSE,BRYANT,1.78,SW,41.9164,-90.2883,41.9556,-90.2488,CSV,2016-03-01
104323.0,625077,17.0,2016,March,Tornado,0,0,0,0,200.0,0.0,NWS Storm Survey,,EF2,8.23,400.0,,,,,0.9,NNE,GOOD HOPE,0.74,NNE,40.5621,-90.6736,40.6299,-90.5446,CSV,2016-03-01
104323.0,626927,17.0,2016,March,Tornado,0,0,0,0,200.0,0.0,NWS Storm Survey,,EF1,6.4,400.0,ILX,IL,57.0,FULTON,0.74,NNE,WALNUT GROVE,4.35,N,40.6299,-90.5446,40.6828,-90.4443,CSV,2016-03-01
107040.0,642267,53.0,2016,August,Tornado,0,0,0,0,0.0,0.0,Public,,EF0,0.2,25.0,,,,,2.0,NE,(SKA)FAIRCHILD AFB,2.0,NE,47.6505,-117.6196,47.6505,-117.6196,CSV,2016-08-01
107401.0,643896,55.0,2016,August,Tornado,0,0,0,0,25.0,0.0,Emergency Manager,,EF0,0.7,125.0,,,,,1.1,W,KEWAUNEE,0.84,NW,44.4514,-87.5222,44.4586,-87.5121,CSV,2016-08-01
109736.0,656470,26.0,2016,August,Tornado,0,0,0,0,0.0,0.0,Emergency Manager,,EF0,0.13,25.0,,,,,1.14,N,AZALIA,1.14,NNE,42.0363,-83.6665,42.036,-83.6641,CSV,2016-08-01
110140.0,658301,49.0,2016,August,Tornado,0,0,0,0,0.0,0.0,Park/Forest Service,,EF0,0.34,5.0,,,,,1.76,SE,PANGUITCH,1.76,SE,37.8,-112.41,37.8,-112.41,CSV,2016-08-01
109510.0,658124,18.0,2016,August,Tornado,0,0,0,0,7.5,,NWS Storm Survey,,EF1,0.42,100.0,,,,,1.65,W,BROWNSBURG,1.55,WNW,39.8531,-86.4308,39.8584,-86.427,CSV,2016-08-01
109510.0,658112,18.0,2016,August,Tornado,0,0,0,0,5.0,,NWS Storm Survey,,EF1,0.02,50.0,,,,,1.49,NW,AVON,1.48,NW,39.7854,-86.4195,39.7856,-86.4191,CSV,2016-08-01
109510.0,658296,18.0,2016,August,Tornado,0,0,0,0,5.0,,NWS Storm Survey,,EF0,0.01,40.0,,,,,4.95,N,BROWNSBURG,4.96,N,39.9217,-86.3987,39.9218,-86.3985,CSV,2016-08-01
104322.0,625075,19.0,2016,March,Tornado,0,0,0,0,,,NWS Storm Survey,,EF0,1.17,50.0,,,,,2.94,WNW,FOLLETTS,1.79,WNW,41.7592,-90.4356,41.7579,-90.413,CSV,2016-03-01
104322.0,625074,19.0,2016,March,Tornado,3,0,0,0,50.0,,NWS Storm Survey,,EF1,1.35,75.0,,,,,1.83,SSE,CLINTON MUNI ARPT,1.0,W,41.8052,-90.3175,41.8194,-90.2995,CSV,2016-03-01
107617.0,644929,39.0,2016,August,Tornado,0,0,0,0,10.5,10.0,NWS Storm Survey,,EF0,4.7,50.0,,,,,1.07,NNW,LANDIS,1.8,NE,40.0649,-84.5053,40.098,-84.4255,CSV,2016-08-01
108220.0,648265,31.0,2016,August,Tornado,0,0,0,0,0.0,0.0,Social Media,,EF0,0.04,15.0,,,,,4.01,S,MEMPHIS,3.99,S,41.0431,-96.465,41.0432,-96.4643,CSV,2016-08-01
109510.0,658297,18.0,2016,August,Tornado,0,0,0,0,25.0,3.0,NWS Storm Survey,,EF2,3.8,150.0,,,,,2.21,N,ROYALTON,1.81,SW,39.9615,-86.3367,40.0083,-86.2991,CSV,2016-08-01
109510.0,658551,18.0,2016,August,Tornado,0,0,0,0,10.0,2.0,NWS Storm Survey,,EF1,0.42,100.0,,,,,1.99,S,BOXLEY,1.74,SSE,40.1414,-86.1763,40.1458,-86.1708,CSV,2016-08-01
109510.0,658552,18.0,2016,August,Tornado,0,0,0,0,8.0,,NWS Storm Survey,,EF0,0.12,50.0,,,,,3.13,ENE,SYCAMORE,3.23,ENE,40.5218,-85.8678,40.5233,-85.8667,CSV,2016-08-01
105883.0,644681,55.0,2016,July,Tornado,0,0,0,0,25.0,0.0,NWS Storm Survey,,EF0,0.53,300.0,,,,,4.45,N,CHIPPEWA FALLS,4.88,S,44.994,-91.37,45.0003,-91.364,CSV,2016-07-01
107617.0,644930,39.0,2016,August,Tornado,0,0,0,0,20.0,0.0,NWS Storm Survey,,EF0,3.3,100.0,,,,,3.2,NNW,DELAWARE,1.55,SE,40.3439,-83.0894,40.385,-83.058,CSV,2016-08-01
110024.0,657915,12.0,2016,August,Tornado,0,1,0,0,0.0,0.0,NWS Storm Survey,,EF1,3.67,200.0,,,,,1.76,ESE,HEDGES,2.07,ENE,30.5912,-81.5723,30.6442,-81.5693,CSV,2016-08-01
107405.0,643982,39.0,2016,August,Tornado,0,0,0,0,30.0,0.0,NWS Storm Survey,,EF0,1.0,100.0,,,,,0.83,NW,SARDINIA,0.76,NNE,39.0068,-83.8128,39.0105,-83.7957,CSV,2016-08-01
102823.0,614717,12.0,2016,February,Tornado,0,0,0,0,,,Emergency Manager,,EF1,1.77,75.0,,,,,1.85,WSW,MOORE HAVEN,0.17,S,26.8173,-81.1064,26.8276,-81.0802,CSV,2016-02-01
107749.0,645711,27.0,2016,June,Tornado,0,0,0,0,0.0,0.0,Amateur Radio,,EF0,0.13,10.0,,,,,5.57,WSW,COLLIS,5.5,WSW,45.61,-96.53,45.6119,-96.5299,CSV,2016-06-01
108438.0,649510,31.0,2016,August,Tornado,0,0,0,0,0.0,0.0,NWS Employee,,EF0,0.1,25.0,,,,,2.81,ENE,WASHINGTON,2.88,ENE,41.4188,-96.1718,41.4201,-96.1713,CSV,2016-08-01
108029.0,647233,29.0,2016,August,Tornado,0,0,0,0,2.0,,Emergency Manager,,EF0,3.27,25.0,,,,,3.2,W,LATHROP,0.69,N,39.55,-94.39,39.56,-94.33,CSV,2016-08-01
108438.0,649509,31.0,2016,August,Tornado,0,0,0,0,0.0,0.0,NWS Employee,,EF0,0.19,25.0,,,,,1.79,ENE,WASHINGTON,1.88,NE,41.4138,-96.1909,41.4165,-96.1913,CSV,2016-08-01
109331.0,654691,26.0,2016,August,Tornado,0,0,0,0,75.0,0.0,NWS Storm Survey,,EF0,1.08,50.0,,,,,2.3,SE,DOUGLAS,3.02,NW,42.6267,-86.1678,42.6272,-86.1466,CSV,2016-08-01
109000.0,653216,20.0,2016,July,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,7.8,400.0,,,,,3.44,NW,MEDWAY,3.13,S,38.0591,-101.9092,37.9747,-101.8723,CSV,2016-07-01
106257.0,638113,12.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Trained Spotter,,EF0,0.25,30.0,,,,,1.85,NNW,NARCOOSEE,1.79,NNW,28.323,-81.2455,28.3238,-81.2416,CSV,2016-07-01
106345.0,638482,12.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Broadcast Media,,EF0,0.05,20.0,,,,,0.69,N,DUETTE,0.7,N,27.6,-82.12,27.6001,-82.1209,CSV,2016-07-01
109433.0,658919,17.0,2016,October,Tornado,0,0,0,0,0.0,0.0,NWS Storm Survey,,EF1,1.91,200.0,,,,,1.5,SW,CORDOVA,0.64,E,41.6625,-90.3373,41.679,-90.3076,CSV,2016-10-01
106115.0,636845,17.0,2016,May,Tornado,0,0,0,0,0.0,0.0,Storm Chaser,,EF0,0.09,25.0,,,,,1.38,S,GREENBUSH,1.31,S,40.7,-90.53,40.701,-90.529,CSV,2016-05-01
105656.0,634054,54.0,2016,July,Tornado,0,0,0,0,30.0,0.0,NWS Storm Survey,,EF0,0.23,50.0,,,,,0.35,NE,YAWKEY,0.55,NE,38.2239,-81.966,38.225,-81.962,CSV,2016-07-01
105656.0,634113,54.0,2016,July,Tornado,0,0,0,0,5.0,0.0,NWS Storm Survey,,EF0,1.87,100.0,,,,,2.73,S,SOUTH CHARLESTON,1.32,SSW,38.291,-81.642,38.303,-81.611,CSV,2016-07-01
105723.0,634138,21.0,2016,July,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,0.18,40.0,,,,,1.26,NW,BRODHEAD,1.1,NW,37.4109,-84.4384,37.4103,-84.4353,CSV,2016-07-01
109630.0,655892,20.0,2016,October,Tornado,0,0,0,0,0.0,0.0,Trained Spotter,,EF0,0.03,50.0,,,,,2.74,E,WINFIELD ARPT,2.76,E,37.1691,-96.9803,37.1694,-96.9799,CSV,2016-10-01
109630.0,655893,20.0,2016,October,Tornado,0,0,0,0,20.0,0.0,Trained Spotter,,EF1,0.51,75.0,,,,,1.72,W,CAMBRIDGE,1.7,WNW,37.3197,-96.7012,37.327,-96.6996,CSV,2016-10-01
109630.0,656411,20.0,2016,October,Tornado,0,0,0,0,0.0,0.0,Emergency Manager,,EF2,0.21,60.0,,,,,4.61,E,MENTOR,4.82,E,38.7407,-97.5156,38.7413,-97.5117,CSV,2016-10-01
110877.0,661858,18.0,2016,October,Tornado,0,0,0,0,0.0,0.0,NWS Storm Survey,,EF0,1.25,30.0,,,,,2.92,N,GILMER PARK,2.22,WSW,41.6421,-86.3046,41.6557,-86.2886,CSV,2016-10-01
110877.0,661859,18.0,2016,October,Tornado,0,0,0,0,0.0,0.0,NWS Storm Survey,,EF0,0.05,40.0,,,,,1.0,E,SOUTH BEND,1.04,E,41.6685,-86.2307,41.6689,-86.23,CSV,2016-10-01
109630.0,655894,20.0,2016,October,Tornado,0,0,0,0,25.0,0.1,Emergency Manager,,EF1,0.14,50.0,,,,,5.84,WNW,DEXTER,5.84,NW,37.2268,-96.8084,37.2285,-96.8069,CSV,2016-10-01
109630.0,656435,20.0,2016,October,Tornado,0,0,0,0,0.0,0.0,Trained Spotter,,EF3,6.48,140.0,,,,,6.25,NNW,GYPSUM,5.36,ESE,38.7815,-97.4704,38.8596,-97.4039,CSV,2016-10-01
104869.0,631198,48.0,2016,May,Tornado,0,0,0,0,45.0,0.0,Trained Spotter,,EF3,3.71,200.0,,,,,4.0,NNW,GARDEN CITY,1.87,NE,31.9235,-101.5261,31.8892,-101.4775,CSV,2016-05-01
109645.0,662852,37.0,2016,October,Tornado,0,0,0,0,75.0,25.0,NWS Storm Survey,,EF0,0.93,250.0,,,,,1.91,SSE,BESTS,1.51,SSW,35.323,-77.8625,35.329,-77.8773,CSV,2016-10-01
106730.0,640748,8.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Storm Chaser,,EF0,0.01,25.0,,,,,0.87,SE,BENNETT,0.87,SE,39.74,-104.42,39.74,-104.42,CSV,2016-07-01
106732.0,640776,8.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Broadcast Media,,EF0,0.01,25.0,,,,,0.52,E,NUNN,0.52,E,40.7,-104.76,40.7,-104.76,CSV,2016-07-01
110967.0,662224,41.0,2016,October,Tornado,0,0,0,0,1.0,0.0,NWS Storm Survey,,EF2,0.7,225.0,,,,,0.48,E,MANZANITA,0.48,E,45.72,-123.94,45.72,-123.94,CSV,2016-10-01
106920.0,644285,40.0,2016,July,Tornado,0,0,0,0,,,Trained Spotter,,EF1,0.75,100.0,,,,,4.0,ESE,STILLWATER,4.0,ESE,36.0979,-96.9938,36.0979,-96.9938,CSV,2016-07-01
107120.0,642588,46.0,2016,July,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,1.12,100.0,,,,,6.93,SSE,WHITE OWL,7.57,SSE,44.504,-102.389,44.5,-102.367,CSV,2016-07-01
108162.0,647993,42.0,2016,August,Tornado,0,0,0,0,10.0,0.0,NWS Storm Survey,,EF0,0.87,250.0,,,,,0.47,SSE,DONORA,1.08,E,40.174,-79.866,40.177,-79.85,CSV,2016-08-01
108161.0,652893,20.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Trained Spotter,,EF0,0.83,50.0,,,,,3.85,ESE,OLMITZ,4.33,ESE,38.49,-98.87,38.4956,-98.8564,CSV,2016-07-01
109539.0,655605,20.0,2016,October,Tornado,0,0,0,0,0.0,0.0,NWS Storm Survey,,EF1,3.45,200.0,TOP,KS,201.0,WASHINGTON,5.0,ESE,CLIFTON,5.28,WNW,39.5423,-97.1833,39.5667,-97.1268,CSV,2016-10-01
105656.0,634053,54.0,2016,July,Tornado,0,0,0,0,1.0,0.0,NWS Storm Survey,,EF0,0.25,20.0,,,,,0.93,WNW,PADDLE CREEK,0.8,NW,38.1061,-82.5853,38.1076,-82.5812,CSV,2016-07-01
105655.0,634052,21.0,2016,July,Tornado,5,0,0,0,500.0,0.0,NWS Storm Survey,,EF2,2.38,70.0,RLX,WV,99.0,WAYNE,2.0,SW,LOUISA,1.25,SE,38.1021,-82.6289,38.1061,-82.5853,CSV,2016-07-01
105950.0,635812,30.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Public,,EF0,0.03,50.0,,,,,0.0,N,DILLON,0.0,N,45.22,-112.65,45.22,-112.65,CSV,2016-07-01
105762.0,636681,38.0,2016,July,Tornado,0,0,0,0,,,NWS Storm Survey,,EF0,9.02,100.0,,,,,2.27,SSE,LAKOTA MUNI ARPT,0.0,S,47.99,-98.31,48.02,-98.12,CSV,2016-07-01
107538.0,644580,17.0,2016,June,Tornado,0,0,0,0,0.0,0.0,NWS Storm Survey,,EF1,0.48,50.0,,,,,0.43,SSE,MALDEN,0.76,SE,41.414,-89.3675,41.4133,-89.3583,CSV,2016-06-01
106114.0,636833,19.0,2016,May,Tornado,0,0,0,0,0.0,0.0,Trained Spotter,,EF0,0.09,10.0,,,,,2.08,E,WYMAN,2.16,E,41.2,-91.44,41.2005,-91.4385,CSV,2016-05-01
106832.0,641333,41.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Public,,EF0,1.0,50.0,,,,,9.97,ESE,ROBERTS BUTTE,9.97,ESE,45.5045,-117.0445,45.5045,-117.0445,CSV,2016-07-01
106463.0,639084,8.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Trained Spotter,,EF0,3.79,50.0,,,,,0.41,ESE,SHERIDAN LAKE,4.0,SSE,38.4685,-102.2827,38.4157,-102.2642,CSV,2016-07-01
106363.0,638612,17.0,2016,July,Tornado,2,0,0,0,350.0,0.0,NWS Storm Survey,,EF1,2.79,160.0,,,,,0.58,WNW,METROPOLIS,2.31,ENE,37.1526,-88.74,37.1616,-88.6906,CSV,2016-07-01
105768.0,645230,31.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Trained Spotter,,EF0,0.5,20.0,,,,,13.94,SW,TRYON,13.94,SW,41.4,-101.15,41.4,-101.15,CSV,2016-07-01
106366.0,638632,21.0,2016,July,Tornado,0,0,0,0,40.0,0.0,NWS Storm Survey,,EF1,2.55,250.0,,,,,0.57,W,RAGLAND,1.99,ESE,37.1711,-88.9102,37.1622,-88.8652,CSV,2016-07-01
105762.0,636686,38.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Other Federal Agency,,EF0,0.25,20.0,,,,,2.91,SSW,POWELL,2.91,SSW,47.88,-97.19,47.88,-97.19,CSV,2016-07-01
106366.0,638631,21.0,2016,July,Tornado,0,0,0,0,75.0,0.0,NWS Storm Survey,,EF1,1.85,250.0,PAH,KY,145.0,MCCRACKEN,0.53,SE,OGDEN,2.28,ESE,37.1743,-88.9435,37.1711,-88.9102,CSV,2016-07-01
106318.0,638383,21.0,2016,July,Tornado,0,0,0,0,0.0,0.0,NWS Storm Survey,,EF0,0.37,100.0,,,,,2.29,NE,COLDWATER,2.11,NW,36.6692,-88.4163,36.6691,-88.4096,CSV,2016-07-01
110967.0,662226,41.0,2016,October,Tornado,0,0,0,0,0.0,0.0,Public,,EFU,0.01,10.0,,,,,0.0,N,OCEANSIDE,0.0,N,45.47,-123.97,45.47,-123.97,CSV,2016-10-01
105762.0,636690,38.0,2016,July,Tornado,0,0,0,0,,,Trained Spotter,,EF0,0.5,40.0,,,,,1.0,SSW,MERRIFIELD,0.5,SSW,47.8366,-97.1083,47.8433,-97.1041,CSV,2016-07-01
109166.0,653780,16.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Social Media,,EF0,1.68,10.0,,,,,3.0,N,SODA SPGS,4.0,NNE,42.6934,-111.58,42.7035,-111.5499,CSV,2016-07-01
106075.0,636446,48.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Public,,EF0,0.04,20.0,,,,,1.47,E,(GLS)SCHOLES FLD GAL,1.49,E,29.2668,-94.8259,29.2661,-94.8258,CSV,2016-07-01
106789.0,641069,38.0,2016,July,Tornado,0,0,0,0,,,Social Media,,EF0,0.25,20.0,,,,,1.38,N,BEREA,1.38,N,46.95,-98.1,46.95,-98.1,CSV,2016-07-01
109538.0,655600,20.0,2016,October,Tornado,0,0,0,0,0.0,0.0,NWS Storm Survey,,EF1,4.92,75.0,,,,,2.0,WNW,GREEN,4.5,NNE,39.4411,-97.0346,39.4902,-96.9677,CSV,2016-10-01
109539.0,655606,20.0,2016,October,Tornado,0,0,0,0,0.0,0.0,NWS Storm Survey,,EF1,6.52,200.0,,,,,4.37,S,PALMER,7.0,ESE,39.5669,-97.1268,39.5912,-97.0085,CSV,2016-10-01
109539.0,655608,20.0,2016,October,Tornado,0,0,0,0,0.0,0.0,NWS Storm Survey,,EF1,6.41,300.0,,,,,6.0,SSW,CLAY CENTER,5.5,SE,39.2998,-97.163,39.3237,-97.0472,CSV,2016-10-01
109538.0,655630,20.0,2016,October,Tornado,0,0,0,0,0.0,0.0,Storm Chaser,,EF0,0.1,40.0,,,,,8.88,N,VINE CREEK,8.88,N,39.2482,-97.4066,39.2482,-97.4066,CSV,2016-10-01
107936.0,646644,4.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Public,,EF0,0.1,25.0,,,,,2.82,NNE,BERRY,2.82,NNE,35.29,-113.96,35.29,-113.96,CSV,2016-07-01
105768.0,634492,31.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Trained Spotter,,EF0,0.1,10.0,,,,,9.03,NNE,ELLSWORTH,9.03,NNE,42.19,-102.21,42.19,-102.21,CSV,2016-07-01
105768.0,634501,31.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Trained Spotter,,EF0,0.1,10.0,,,,,10.82,SSW,BUCKTAIL,10.82,SSW,41.42,-101.49,41.42,-101.49,CSV,2016-07-01
105768.0,634507,31.0,2016,July,Tornado,0,0,0,0,,,NWS Storm Survey,,EF0,0.2,100.0,,,,,20.33,WSW,TRYON,20.33,WSW,41.4136,-101.3181,41.4136,-101.3181,CSV,2016-07-01
106280.0,641092,38.0,2016,July,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,5.29,880.0,,,,,1.95,WSW,HALLSON,2.0,ENE,48.76,-97.86,48.6911,-97.8095,CSV,2016-07-01
106280.0,641096,38.0,2016,July,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,1.5,440.0,,,,,0.83,NNW,HOOPLE,1.5,SE,48.54,-97.64,48.5147,-97.6068,CSV,2016-07-01
106280.0,641097,38.0,2016,July,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,1.0,200.0,,,,,1.66,SSW,NASH,3.0,SSW,48.45,-97.54,48.4299,-97.5451,CSV,2016-07-01
107546.0,649042,46.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Trained Spotter,,EF0,0.1,20.0,,,,,6.0,SE,PORCUPINE,6.0,SE,43.1686,-102.2458,43.1686,-102.2458,CSV,2016-07-01
105867.0,635150,20.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Storm Chaser,,EF0,0.11,50.0,,,,,11.63,ESE,MATFIELD GREEN,11.74,ESE,38.11,-96.37,38.1097,-96.368,CSV,2016-07-01
108205.0,648327,12.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Emergency Manager,,EF0,0.88,50.0,,,,,2.45,SSW,MARION OAKS,2.11,S,28.9653,-82.1881,28.9699,-82.1745,CSV,2016-07-01
106283.0,641107,27.0,2016,July,Tornado,0,0,0,0,,,Emergency Manager,,EF1,4.0,400.0,,,,,3.92,NNW,PUPOSKY,4.0,ENE,47.73,-94.94,47.7022,-94.8205,CSV,2016-07-01
106901.0,641673,31.0,2016,July,Tornado,0,0,0,0,25.0,,NWS Storm Survey,,EF2,1.0,100.0,,,,,3.85,NE,CLINTON,3.54,NE,42.8151,-102.3054,42.8064,-102.3008,CSV,2016-07-01
106901.0,645185,31.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Storm Chaser,,EF0,0.2,20.0,,,,,7.17,NE,GORDON,7.17,NE,42.88,-102.11,42.88,-102.11,CSV,2016-07-01
108605.0,650564,26.0,2016,July,Tornado,0,0,0,0,10.0,0.0,NWS Storm Survey,,EF0,2.0,100.0,,,,,2.58,NNE,PINCONNING,3.81,NE,43.886,-83.956,43.889,-83.916,CSV,2016-07-01
108707.0,651120,13.0,2016,July,Tornado,0,0,0,0,,0.0,Public,,EFU,0.03,20.0,,,,,1.39,NE,MONTGOMERY,1.4,NE,31.9347,-81.1539,31.9345,-81.1534,CSV,2016-07-01
105867.0,635213,20.0,2016,July,Tornado,0,0,0,0,0.0,0.0,Fire Department/Rescue,,EF0,0.11,50.0,,,,,1.78,WNW,COYVILLE,1.68,WNW,37.69,-95.93,37.6891,-95.9285,CSV,2016-07-01
106283.0,641112,27.0,2016,July,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,0.83,300.0,FGF,MN,125.0,RED LAKE,6.51,E,EUCLID,7.08,ESE,47.96,-96.49,47.95,-96.48,CSV,2016-07-01
106283.0,641113,27.0,2016,July,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,4.0,300.0,,,,,1.96,NW,DOROTHY,2.0,SE,47.95,-96.48,47.9095,-96.4195,CSV,2016-07-01
105919.0,641814,39.0,2016,July,Tornado,0,0,0,0,15.0,0.0,NWS Storm Survey,,EF0,0.71,150.0,,,,,0.82,NW,COVEDALE,0.73,NNE,39.1395,-84.6093,39.1402,-84.5961,CSV,2016-07-01
105768.0,634493,31.0,2016,July,Tornado,0,0,0,0,45.0,,Trained Spotter,,EF1,4.62,75.0,,,,,50.5,S,IRWIN,50.69,S,42.15,-102.0,42.1469,-101.9099,CSV,2016-07-01
105768.0,634494,31.0,2016,July,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,0.5,50.0,,,,,45.88,S,IRWIN,45.9,S,42.2165,-101.9108,42.2162,-101.9143,CSV,2016-07-01
105768.0,634491,31.0,2016,July,Tornado,0,0,0,0,0.0,0.0,911 Call Center,,EF0,0.1,10.0,,,,,9.86,SSW,HAY SPGS,9.86,SSW,42.55,-102.76,42.55,-102.76,CSV,2016-07-01
106557.0,641029,20.0,2016,May,Tornado,1,0,0,0,0.0,0.0,NWS Storm Survey,,EF2,15.6,1800.0,DDC,KS,83.0,HODGEMAN,5.3,SW,DODGE CITY,9.69,NNE,37.6999,-100.0935,37.9134,-100.1255,CSV,2016-05-01
105922.0,655864,55.0,2016,July,Tornado,0,0,0,0,,,Newspaper,,EF1,1.4,20.0,MQT,MI,53.0,GOGEBIC,1.83,SW,VAN BUSKIRK,0.79,S,46.3618,-90.1578,46.3685,-90.13,CSV,2016-07-01
111234.0,663700,19.0,2016,November,Tornado,0,0,0,0,5.0,0.0,NWS Storm Survey,,EF0,5.22,50.0,,,,,0.25,SSE,RADCLIFFE,2.8,S,42.317,-93.4274,42.38,-93.3709,CSV,2016-11-01
111234.0,663701,19.0,2016,November,Tornado,0,0,0,0,0.0,0.0,Public,,EF0,2.59,50.0,DMX,IA,23.0,BUTLER,3.53,NNW,FERN,3.32,WNW,42.5248,-92.8034,42.5558,-92.7749,CSV,2016-11-01
111234.0,663702,19.0,2016,November,Tornado,0,0,0,0,3.0,0.0,Emergency Manager,,EF0,3.09,40.0,,,,,1.01,SSE,PARKERSBURG,1.35,NW,42.5558,-92.7749,42.5953,-92.7465,CSV,2016-11-01
106557.0,641042,20.0,2016,May,Tornado,0,0,0,0,0.0,0.0,Storm Chaser,,EF0,0.6,150.0,,,,,9.6,NW,JETMORE,9.85,NW,38.1651,-100.0395,38.1737,-100.0365,CSV,2016-05-01
111234.0,663704,19.0,2016,November,Tornado,0,0,0,0,0.0,0.0,Public,,EF0,1.64,30.0,DMX,IA,157.0,POWESHIEK,2.86,NE,NEW SHARON,4.5,NE,41.4947,-92.6257,41.5091,-92.6005,CSV,2016-11-01
111234.0,663705,19.0,2016,November,Tornado,0,0,0,0,0.0,0.0,Law Enforcement,,EF0,2.9,40.0,,,,,1.76,SE,FOREST HOME,1.72,WSW,41.5091,-92.6005,41.5366,-92.5581,CSV,2016-11-01
111234.0,663703,19.0,2016,November,Tornado,0,0,0,0,0.0,0.0,Law Enforcement,,EF0,1.47,25.0,,,,,0.86,ESE,GRUNDY CENTER ARPT,2.11,ENE,42.3463,-92.834,42.3584,-92.8103,CSV,2016-11-01
111010.0,662422,13.0,2016,November,Tornado,0,0,0,0,15.0,,NWS Storm Survey,,EF0,1.86,100.0,,,,,84.57,NW,SINCLAIR LAKE,84.38,NW,34.1004,-84.2193,34.1158,-84.1927,CSV,2016-11-01
111010.0,662423,13.0,2016,November,Tornado,0,0,0,0,50.0,,NWS Storm Survey,,EF1,2.37,100.0,FFC,GA,11.0,BANKS,1.78,SW,GROVE LEVEL,0.63,ENE,34.2322,-83.5025,34.2529,-83.4695,CSV,2016-11-01
106557.0,641022,20.0,2016,May,Tornado,0,0,0,0,0.0,0.0,NWS Storm Survey,,EF2,5.0,550.0,,,,,8.38,SSW,DODGE CITY,5.23,SW,37.646,-100.0988,37.6996,-100.0914,CSV,2016-05-01
110879.0,661845,1.0,2016,November,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,0.15,50.0,,,,,4.69,SW,JONES CHAPEL,4.54,SW,34.1745,-87.1109,34.176,-87.1089,CSV,2016-11-01
110879.0,661849,1.0,2016,November,Tornado,0,0,0,0,,,NWS Storm Survey,,EF1,0.9,40.0,,,,,1.7,E,ESTILLFORK,2.07,S,34.92,-86.14,34.92,-86.13,CSV,2016-11-01
104802.0,627677,29.0,2016,May,Tornado,0,0,0,0,0.0,0.0,Emergency Manager,,EF0,0.01,10.0,,,,,3.47,SSE,EDINBURG,3.47,SSE,40.0334,-93.6757,40.0334,-93.6757,CSV,2016-05-01
